USB2E5653_1		
570.865	18.44	
571.222	17.44	
571.58	17.44	
571.937	14.44	
572.294	25.44	
572.651	20.44	
573.008	18.44	
573.365	18.44	
573.722	19.44	
574.079	18.44	
574.436	20.44	
574.793	24.44	
575.15	14.44	
575.507	16.44	
575.863	20.44	
576.22	19.44	
576.577	20.44	
576.933	21.44	
577.29	24.44	
577.647	24.44	
578.003	13.44	
578.359	16.44	
578.716	26.44	
579.072	18.44	
579.429	22.44	
579.785	21.44	
580.141	19.44	
580.497	17.44	
580.853	22.44	
581.209	19.44	
581.566	18.44	
581.922	19.44	
582.277	18.44	
582.633	15.44	
582.989	15.44	
583.345	21.44	
583.701	21.44	
584.057	16.44	
584.412	21.44	
584.768	17.44	
585.124	23.44	
585.479	16.44	
585.835	19.44	
586.19	22.44	
586.546	19.44	
586.901	17.44	
587.256	18.44	
587.612	19.44	
587.967	17.44	
588.322	15.44	
588.677	14.44	
589.032	21.44	
589.388	15.44	
589.743	16.44	
590.098	16.44	
590.452	17.44	
590.807	17.44	
591.162	22.44	
591.517	18.44	
591.872	19.44	
592.227	23.44	
592.581	19.44	
592.936	20.44	
593.291	21.44	
593.645	18.44	
594	14.44	
594.354	18.44	
594.709	11.44	
595.063	19.44	
595.417	15.44	
595.772	16.44	
596.126	20.44	
596.48	18.44	
596.834	18.44	
597.188	20.44	
597.542	19.44	
597.896	18.44	
598.25	22.44	
598.604	18.44	
598.958	20.44	
599.312	16.44	
599.666	17.44	
600.02	17.44	
600.373	16.44	
600.727	20.44	
601.081	13.44	
601.434	21.44	
601.788	18.44	
602.141	14.44	
602.495	22.44	
602.848	20.44	
603.201	14.44	
603.555	17.44	
603.908	13.44	
604.261	16.44	
604.614	24.44	
604.968	22.44	
605.321	17.44	
605.674	15.44	
606.027	20.44	
606.38	16.44	
606.733	23.44	
607.086	19.44	
607.438	14.44	
607.791	26.44	
608.144	17.44	
608.497	16.44	
608.849	19.44	
609.202	16.44	
609.554	17.44	
609.907	17.44	
610.259	18.44	
610.612	17.44	
610.964	13.44	
611.317	20.44	
611.669	21.44	
612.021	20.44	
612.373	18.44	
612.725	15.44	
613.078	20.44	
613.43	22.44	
613.782	16.44	
614.134	18.44	
614.486	15.44	
614.837	24.44	
615.189	22.44	
615.541	18.44	
615.893	17.44	
616.245	19.44	
616.596	23.44	
616.948	11.44	
617.3	19.44	
617.651	23.44	
618.003	19.44	
618.354	17.44	
618.705	14.44	
619.057	21.44	
619.408	18.44	
619.759	14.44	
620.111	17.44	
620.462	18.44	
620.813	21.44	
621.164	22.44	
621.515	16.44	
621.866	14.44	
622.217	21.44	
622.568	17.44	
622.919	24.44	
623.27	21.44	
623.62	25.44	
623.971	15.44	
624.322	17.44	
624.672	15.44	
625.023	16.44	
625.373	14.44	
625.724	10.44	
626.074	19.44	
626.425	15.44	
626.775	22.44	
627.126	17.44	
627.476	20.44	
627.826	18.44	
628.176	21.44	
628.526	20.44	
628.876	18.44	
629.227	23.44	
629.577	24.44	
629.927	20.44	
630.276	13.44	
630.626	14.44	
630.976	20.44	
631.326	18.44	
631.676	21.44	
632.025	16.44	
632.375	16.44	
632.725	18.44	
633.074	19.44	
633.424	18.44	
633.773	18.44	
634.123	22.44	
634.472	20.44	
634.821	16.44	
635.171	17.44	
635.52	19.44	
635.869	22.44	
636.218	19.44	
636.567	19.44	
636.916	21.44	
637.265	18.44	
637.614	15.44	
637.963	17.44	
638.312	14.44	
638.661	21.44	
639.01	16.44	
639.358	18.44	
639.707	17.44	
640.056	20.44	
640.404	23.44	
640.753	18.44	
641.101	21.44	
641.45	18.44	
641.798	18.44	
642.147	19.44	
642.495	17.44	
642.843	16.44	
643.192	19.44	
643.54	17.44	
643.888	17.44	
644.236	25.44	
644.584	20.44	
644.932	18.44	
645.28	21.44	
645.628	13.44	
645.976	23.44	
646.324	23.44	
646.671	20.44	
647.019	14.44	
647.367	17.44	
647.714	17.44	
648.062	19.44	
648.41	21.44	
648.757	17.44	
649.105	21.44	
649.452	21.44	
649.799	27.44	
650.147	14.44	
650.494	17.44	
650.841	13.44	
651.188	16.44	
651.536	17.44	
651.883	20.44	
652.23	21.44	
652.577	20.44	
652.924	18.44	
653.271	16.44	
653.617	17.44	
653.964	19.44	
654.311	20.44	
654.658	17.44	
655.004	15.44	
655.351	21.44	
655.698	25.44	
656.044	16.44	
656.391	18.44	
656.737	15.44	
657.084	17.44	
657.43	14.44	
657.776	13.44	
658.123	14.44	
658.469	21.44	
658.815	14.44	
659.161	20.44	
659.507	19.44	
659.853	17.44	
660.199	10.44	
660.545	21.44	
660.891	16.44	
661.237	17.44	
661.583	14.44	
661.928	18.44	
662.274	16.44	
662.62	21.44	
662.965	15.44	
663.311	14.44	
663.657	17.44	
664.002	18.44	
664.348	15.44	
664.693	20.44	
665.038	18.44	
665.384	16.44	
665.729	16.44	
666.074	20.44	
666.419	18.44	
666.764	13.44	
667.109	17.44	
667.454	18.44	
667.799	23.44	
668.144	16.44	
668.489	17.44	
668.834	25.44	
669.179	22.44	
669.524	17.44	
669.868	18.44	
670.213	14.44	
670.558	12.44	
670.902	18.44	
671.247	16.44	
671.591	25.44	
671.935	14.44	
672.28	17.44	
672.624	21.44	
672.968	14.44	
673.313	21.44	
673.657	14.44	
674.001	16.44	
674.345	19.44	
674.689	19.44	
675.033	12.44	
675.377	14.44	
675.721	17.44	
676.065	16.44	
676.409	21.44	
676.752	20.44	
677.096	17.44	
677.44	21.44	
677.783	18.44	
678.127	20.44	
678.471	15.44	
678.814	10.44	
679.158	15.44	
679.501	16.44	
679.844	23.44	
680.188	15.44	
680.531	19.44	
680.874	20.44	
681.217	16.44	
681.56	26.44	
681.903	15.44	
682.246	14.44	
682.589	18.44	
682.932	22.44	
683.275	20.44	
683.618	19.44	
683.961	17.44	
684.304	19.44	
684.646	17.44	
684.989	15.44	
685.331	14.44	
685.674	12.44	
686.017	15.44	
686.359	20.44	
686.701	15.44	
687.044	25.44	
687.386	21.44	
687.728	21.44	
688.071	15.44	
688.413	18.44	
688.755	17.44	
689.097	19.44	
689.439	10.44	
